"","product_productid","movie_count","total_votes","movie_score_avg","movie_score_1","movie_score_2","movie_score_3","movie_score_4","movie_score_5"
"460","0790740729",113,749,4.24778761061947,4,5,15,24,65
"461","0790740907",115,452,4.36521739130435,8,2,8,19,78
"462","0790741105",171,786,4.42105263157895,8,6,12,25,120
"463","0790741164",200,1250,4.45,10,6,11,30,143
"464","0790741172",109,857,4.39449541284404,4,5,8,19,73
"465","0790741393",112,551,4.58928571428571,1,2,6,24,79
"466","0790741512",194,1037,4.2680412371134,8,7,23,43,113
"467","079074161X",194,1037,4.2680412371134,8,7,23,43,113
"468","0790742314",105,301,4.65714285714286,0,2,3,24,76
"469","0790742322",195,983,4.40512820512821,10,6,10,38,131
"470","0790742373",186,523,4.44623655913978,5,3,11,52,115
"471","0790742624",131,369,4.73282442748092,0,1,7,18,105
"472","0790742675",186,523,4.44623655913978,5,3,11,52,115
"473","0790742705",105,301,4.65714285714286,0,2,3,24,76
"474","0790742780",118,669,4.33050847457627,4,3,8,38,65
"475","0790742802",161,1043,3.83229813664596,12,15,25,45,64
"476","0790742829",105,564,3.96190476190476,11,6,10,27,51
"477","0790742942",195,983,4.40512820512821,10,6,10,38,131
"478","0790743132",480,3454,4.71666666666667,11,6,16,42,405
"479","0790743213",298,1449,4.69463087248322,8,4,6,35,245
"480","0790743442",129,505,4.83720930232558,1,1,1,12,114
"481","0790743507",337,1842,4.69436201780415,7,2,16,37,275
"482","0790743515",149,795,4.67114093959732,1,3,8,20,117
"483","0790743523",135,864,4.42222222222222,11,3,6,13,102
"484","0790743949",221,1222,4.53846153846154,10,6,9,26,170
"485","079074404X",449,2334,4.60801781737194,8,14,17,68,342
"486","0790744066",127,767,4.44094488188976,5,6,9,15,92
"487","0790744201",190,696,4.76842105263158,5,1,2,17,165
"488","0790744295",101,378,4.03960396039604,7,4,12,33,45
"489","0790744309",115,373,4.0695652173913,5,2,20,41,47
"490","0790744589",110,882,4.27272727272727,3,6,13,24,64
"491","0790744651",127,767,4.44094488188976,5,6,9,15,92
"492","0790744759",153,774,4.67320261437909,7,2,1,14,129
"493","079074483X",190,696,4.76842105263158,5,1,2,17,165
"494","0790745828",115,652,4.41739130434783,2,3,10,30,70
"495","0790746050",141,1498,4.23404255319149,7,12,12,20,90
"496","0790746344",157,1254,4.43949044585987,4,4,10,40,99
"497","0790746905",449,2334,4.60801781737194,8,14,17,68,342
"498","0790747324",189,707,4.75132275132275,1,0,2,39,147
"499","0790748207",115,366,3.42608695652174,21,8,17,39,30
"500","0790748215",115,366,3.42608695652174,21,8,17,39,30
"501","0790749068",122,774,4.4344262295082,2,5,6,34,75
"502","0790749351",151,272,4.6887417218543,2,1,4,28,116
"503","0790749408",151,272,4.6887417218543,2,1,4,28,116
"504","0790749416",122,774,4.4344262295082,2,5,6,34,75
"505","0790749467",347,1870,4.68011527377522,8,3,16,38,282
"506","0790749653",131,684,4.52671755725191,1,4,14,18,94
"507","079074967X",110,882,4.27272727272727,3,6,13,24,64
"508","0790749815",298,1449,4.69463087248322,8,4,6,35,245
"509","0790749858",137,212,4.42335766423358,8,3,6,26,94
"510","0790749912",139,401,3.65467625899281,11,16,33,29,50
"511","0790749998",109,183,3.80733944954128,6,10,21,34,38
"512","0790750414",113,271,3.84955752212389,7,8,22,34,42
"513","0790750422",113,271,3.84955752212389,7,8,22,34,42
"514","0790750430",113,271,3.84955752212389,7,8,22,34,42
"515","0790750627",298,1449,4.69463087248322,8,4,6,35,245
"516","0790751089",141,970,4.33333333333333,11,6,5,22,97
"517","0790751127",102,503,4.69607843137255,2,2,1,15,82
"518","0790751216",145,550,4.33103448275862,4,1,16,46,78
"519","0790751305",237,1720,4.48101265822785,13,7,14,22,181
"520","0790752387",115,652,4.41739130434783,2,3,10,30,70
"521","0790752395",157,1254,4.43949044585987,4,4,10,40,99
"522","0792100085",130,617,4.46923076923077,5,1,9,28,87
"523","0792101421",427,2580,4.55269320843091,17,13,16,52,329
"524","0792101448",300,3071,4.41333333333333,20,10,16,34,220
"525","0792105524",125,1283,4.504,7,3,6,13,96
"526","0792106989",139,818,4.71942446043165,2,1,8,12,116
"527","0792107128",200,1396,4.32,17,5,8,37,133
"528","0792107683",125,970,4.544,5,5,7,8,100
"529","0792110188",112,580,4.20535714285714,8,4,7,31,62
"530","0792110803",116,888,4.69827586206897,2,0,6,15,93
"531","0792116887",191,811,4.38219895287958,10,7,12,33,129
"532","079213690X",508,3153,4.61811023622047,16,9,24,55,404
"533","0792139771",508,3153,4.61811023622047,16,9,24,55,404
"534","0792139895",191,811,4.38219895287958,10,7,12,33,129
"535","0792140346",118,480,4.34745762711864,4,7,9,22,76
"536","0792140923",357,3162,4.42016806722689,25,15,18,26,273
"537","0792148061",202,998,4.37128712871287,10,9,12,36,135
"538","079215228X",175,669,4.45714285714286,6,6,11,31,121
"539","0792153189",135,784,3.84444444444444,17,9,13,35,61
"540","0792153294",135,784,3.84444444444444,17,9,13,35,61
"541","0792153367",213,1349,4.3849765258216,10,6,16,41,140
"542","0792154649",427,2580,4.55269320843091,17,13,16,52,329
"543","079215519X",162,405,4.83950617283951,0,0,0,26,136
"544","0792158261",526,3026,4.62927756653992,11,10,25,71,409
"545","079215827X",526,3026,4.62927756653992,11,10,25,71,409
"546","0792158288",526,3026,4.62927756653992,11,10,25,71,409
"547","0792160215",127,337,3.85826771653543,6,17,20,30,54
"548","0792164903",354,985,4.37005649717514,9,12,27,97,209
"549","0792164946",508,3153,4.61811023622047,16,9,24,55,404
"550","079216587X",112,515,3.98214285714286,10,9,11,25,57
"551","0792166000",127,337,3.85826771653543,6,17,20,30,54
"552","0792169182",225,1130,4.74222222222222,3,3,7,23,189
"553","0792193709",121,296,3.87603305785124,12,8,14,36,51
"554","079280533X",394,3094,4.81218274111675,3,2,15,26,348
"555","0792831454",256,1517,4.609375,10,7,9,21,209
"556","079283318X",105,213,4.51428571428571,1,3,6,26,69
"557","0792833198",140,545,4.4,11,3,6,19,101
"558","0792833201",174,811,4.39655172413793,7,2,15,41,109
"559","0792833236",130,1020,4.5,2,7,10,16,95
"560","0792833287",131,1301,4.43511450381679,4,7,12,13,95
"561","0792835077",125,378,4.336,1,5,7,50,62
"562","0792835085",125,378,4.336,1,5,7,50,62
"563","0792836464",123,721,4.58536585365854,5,2,4,17,95
"564","0792836472",123,721,4.58536585365854,5,2,4,17,95
"565","0792836502",264,1782,4.64015151515152,1,14,12,25,212
"566","0792836510",264,1782,4.64015151515152,1,14,12,25,212
"567","0792836634",108,171,4.38888888888889,1,3,12,29,63
"568","0792837096",226,1149,4.76106194690265,1,3,6,29,187
"569","0792837142",149,795,4.67114093959732,1,3,8,20,117
"570","0792837207",163,724,4.58282208588957,5,3,5,29,121
"571","0792837592",190,696,4.76842105263158,5,1,2,17,165
"572","0792837606",190,696,4.76842105263158,5,1,2,17,165
"573","0792837614",202,1448,4.65346534653465,7,1,11,17,166
"574","0792837622",202,1448,4.65346534653465,7,1,11,17,166
"575","0792837665",127,767,4.44094488188976,5,6,9,15,92
"576","0792837673",127,767,4.44094488188976,5,6,9,15,92
"577","0792837797",158,2766,3.74683544303797,15,14,27,42,60
"578","0792837894",140,545,4.4,11,3,6,19,101
"579","0792837908",140,545,4.4,11,3,6,19,101
"580","0792837983",132,1330,3.96969696969697,9,10,15,40,58
"581","0792838041",158,2766,3.74683544303797,15,14,27,42,60
"582","0792838068",103,629,4.22330097087379,13,0,3,22,65
"583","0792838084",190,2003,4.18421052631579,14,12,17,29,118
"584","0792838289",142,735,4.54225352112676,4,6,3,25,104
"585","0792838408",141,526,4.74468085106383,1,2,7,12,119
"586","0792838483",131,1301,4.43511450381679,4,7,12,13,95
"587","0792838491",131,1301,4.43511450381679,4,7,12,13,95
"588","0792838955",256,1519,4.609375,10,7,9,21,209
"589","0792838963",152,598,4.55921052631579,2,8,8,19,115
"590","0792839072",206,1358,4.24757281553398,13,10,17,39,127
"591","0792839129",222,611,4.54054054054054,9,1,13,37,162
"592","0792839234",139,533,4.64028776978417,0,5,3,29,102
"593","0792839331",222,611,4.54054054054054,9,1,13,37,162
"594","0792839676",148,775,4.60135135135135,2,3,8,26,109
"595","0792839692",210,1171,4.18095238095238,5,7,30,71,97
"596","0792839714",125,378,4.336,1,5,7,50,62
"597","0792839730",131,907,4.24427480916031,3,7,10,46,65
"598","0792839749",222,611,4.54054054054054,9,1,13,37,162
"599","0792839846",480,3454,4.71666666666667,11,6,16,42,405
"600","0792840054",101,205,4.75247524752475,0,0,1,23,77
"601","0792840429",131,684,4.52671755725191,1,4,14,18,94
"602","0792840852",347,1870,4.68011527377522,8,3,16,38,282
"603","0792840887",129,505,4.83720930232558,1,1,1,12,114
"604","0792840909",235,1334,4.3531914893617,3,5,23,79,125
"605","0792840925",110,882,4.27272727272727,3,6,13,24,64
"606","0792840933",115,652,4.41739130434783,2,3,10,30,70
"607","0792841050",118,428,4.89830508474576,1,0,1,6,110
"608","079284131X",108,171,4.38888888888889,1,3,12,29,63
"609","0792841344",139,533,4.64028776978417,0,5,3,29,102
"610","0792841506",110,882,4.27272727272727,3,6,13,24,64
"611","0792841530",127,767,4.44094488188976,5,6,9,15,92
"612","0792841557",190,696,4.76842105263158,5,1,2,17,165
"613","079284209X",152,713,4.26315789473684,5,6,12,50,79
"614","0792842103",152,713,4.26315789473684,5,6,12,50,79
"615","0792842111",293,1304,4.62457337883959,7,7,18,25,236
"616","0792842464",119,1327,4.57142857142857,2,4,7,17,89
"617","0792842499",264,1782,4.64015151515152,1,14,12,25,212
"618","0792842502",119,1327,4.57142857142857,2,4,7,17,89
"619","0792843584",101,1197,3.45544554455446,18,13,13,19,38
"620","0792843592",102,555,4.5,3,5,6,12,76
"621","0792843819",126,572,4.58730158730159,3,0,7,26,90
"622","0792843983",126,572,4.58730158730159,3,0,7,26,90
"623","0792844645",141,934,4.70921985815603,1,5,2,18,115
"624","079284467X",112,317,4.41964285714286,7,2,7,17,79
"625","0792844793",190,2003,4.18421052631579,14,12,17,29,118
"626","0792844882",145,1598,3.8,19,9,20,31,66
"627","0792844890",165,605,4.38787878787879,5,3,12,48,97
"628","0792845129",157,1133,4.48407643312102,6,2,8,35,106
"629","079284517X",123,721,4.58536585365854,5,2,4,17,95
"630","079284551X",132,2143,4.27272727272727,11,8,7,14,92
"631","0792845684",134,866,4.30597014925373,3,6,13,37,75
"632","0792845730",194,956,4.32989690721649,8,6,19,42,119
"633","079284615X",151,1233,4.66225165562914,3,3,5,20,120
"634","0792846303",181,836,4.25414364640884,3,5,22,64,87
"635","079284632X",185,1066,2.94054054054054,47,22,42,43,31
"636","0792846338",136,354,4.66911764705882,0,2,4,31,99
"637","0792846427",220,1359,4.51363636363636,13,3,6,34,164
"638","0792846443",136,354,4.66911764705882,0,2,4,31,99
"639","079284646X",157,1133,4.48407643312102,6,2,8,35,106
"640","0792846710",129,100,4.49612403100775,0,0,8,49,72
"641","079284677X",111,364,3.54954954954955,10,12,27,31,31
"642","0792898605",315,1611,4.28888888888889,19,16,25,50,205
"643","0792899741",139,1389,3.32374100719424,48,6,6,11,68
"644","0792899830",262,1786,4.58778625954198,10,8,10,24,210
"645","0793927501",124,574,4.32258064516129,9,3,5,29,78
"646","0800103106",477,2765,4.56813417190776,9,8,20,106,334
"647","0800103661",271,1412,4.51660516605166,7,7,17,48,192
"648","080010367X",169,169,4.51479289940828,4,1,2,59,103
"649","0800104803",100,523,4.72,1,2,5,8,84
"650","0800111680",185,989,4.80540540540541,2,2,3,16,162
"651","0800113055",127,694,4.84251968503937,0,1,3,11,112
"652","0800115481",169,169,4.51479289940828,4,1,2,59,103
"653","0800116917",307,2589,4.68078175895765,7,7,9,31,253
"654","080012166X",334,2002,3.91616766467066,28,22,46,92,146
"655","0800124456",141,397,4.51063829787234,5,2,7,29,98
"656","0800124693",166,563,4.53012048192771,6,3,8,29,120
"657","0800125762",130,599,4.45384615384615,3,3,8,34,82
"658","0800128052",108,525,4.5462962962963,5,0,7,15,81
"659","0800128346",120,524,4.35,5,4,12,22,77
"660","0800129903",202,1021,3.66831683168317,20,22,36,51,73
"661","0800130189",249,1729,4.73092369477912,3,4,6,31,205
"662","0800130448",202,1021,3.66831683168317,20,22,36,51,73
"663","0800130928",249,1729,4.73092369477912,3,4,6,31,205
"664","0800130936",198,581,3.75252525252525,25,18,25,43,87
"665","0800130944",113,509,4.43362831858407,3,7,6,19,78
"666","0800132009",185,989,4.80540540540541,2,2,3,16,162
"667","0800132335",271,2574,4.74907749077491,5,2,5,32,227
"668","0800132343",271,2574,4.74907749077491,5,2,5,32,227
"669","080013558X",158,530,4.38607594936709,13,1,8,26,110
"670","0800137116",109,475,4.44954128440367,2,8,5,18,76
"671","0800137876",113,509,4.43362831858407,3,7,6,19,78
"672","0800137884",334,2002,3.91616766467066,28,22,46,92,146
"673","080013799X",349,1445,4.65902578796562,12,2,10,45,280
"674","0800138015",309,2475,4.64077669902913,11,3,9,40,246
"675","0800141326",270,1412,2.87037037037037,89,33,39,42,67
"676","080014158X",101,290,4.57425742574257,2,4,5,13,77
"677","0800141628",125,481,4.72,1,4,2,15,103
"678","0800141636",125,481,4.72,1,4,2,15,103
"679","0800141660",322,1536,4.68633540372671,6,5,11,40,260
"680","0800141709",309,2475,4.64077669902913,11,3,9,40,246
"681","0800141741",104,426,4.50961538461539,3,2,6,21,72
"682","080014175X",104,426,4.50961538461539,3,2,6,21,72
"683","0800142039",101,290,4.57425742574257,2,4,5,13,77
"684","0800177177",329,1953,3.9483282674772,26,20,45,92,146
"685","0800177967",180,763,4.79444444444444,0,2,7,17,154
"686","0800177983",130,599,4.45384615384615,3,3,8,34,82
"687","0800178394",198,583,3.75252525252525,25,18,25,43,87
"688","080017948X",264,2065,4.64015151515152,11,1,5,38,209
"689","0800179501",108,314,4.75,2,0,3,13,90
"690","0800182529",130,599,4.45384615384615,3,3,8,34,82
"691","0800182537",165,923,3.91515151515152,22,9,17,30,87
"692","0800183428",198,583,3.75252525252525,25,18,25,43,87
"693","0800185218",185,989,4.80540540540541,2,2,3,16,162
"694","0800185226",134,1241,4.76865671641791,1,3,1,16,113
"695","0800185250",205,1746,4.74146341463415,1,2,9,25,168
"696","0800185269",307,2589,4.68078175895765,7,7,9,31,253
"697","0800187873",120,524,4.35,5,4,12,22,77
"698","080018789X",104,426,4.50961538461539,3,2,6,21,72
"699","0800193873",477,2765,4.56813417190776,9,8,20,106,334
"700","0800195043",477,2765,4.56813417190776,9,8,20,106,334
"701","0800195175",477,2765,4.56813417190776,9,8,20,106,334
"702","0800196341",213,2631,4.52582159624413,9,7,8,28,161
"703","0800197879",157,519,4.38853503184713,13,1,8,25,110
"704","0800198395",285,1873,4.46666666666667,10,12,10,56,197
"705","0800198433",285,1873,4.46666666666667,10,12,10,56,197
"706","0800199421",120,432,4.16666666666667,7,2,12,42,57
"707","0800199758",104,426,4.50961538461539,3,2,6,21,72
"708","0805428275",119,537,4.70588235294118,1,1,6,16,95
"709","0937611417",384,3689,4.70572916666667,13,4,7,35,325
"710","0967439728",107,666,4.44859813084112,3,5,12,8,79
"711","0968941427",115,829,4.64347826086957,2,2,4,19,88
"712","0972179518",523,1947,4.69216061185468,8,17,14,50,434
"713","0972179526",523,1947,4.69216061185468,8,17,14,50,434
"714","1400315689",108,446,4.60185185185185,3,2,4,17,82
"715","1401903568",253,3611,4.27667984189723,23,10,14,33,173
"716","1404935207",161,628,2.16770186335404,70,37,22,21,11
"717","1404936955",209,930,4.24401913875598,13,8,15,52,121
"718","1404954988",197,1273,3.54822335025381,22,25,29,65,56
"719","1404955119",301,1015,4.02990033222591,10,20,41,110,120
"720","1404973605",132,571,3.56818181818182,12,17,27,36,40
"721","1404974601",125,539,3.144,16,22,39,24,24
"722","1404982981",142,872,2.14788732394366,63,29,26,14,10
"723","1415743762",200,851,4.375,14,8,6,33,139
"724","1415757690",103,1232,3.92233009708738,13,4,12,23,51
"725","1424807867",128,581,3.859375,8,13,15,45,47
"726","1556587864",102,754,4.13725490196078,2,8,11,34,47
"727","1558802258",127,790,4.48818897637795,5,2,8,23,89
"728","1558802533",369,2140,4.77235772357724,7,3,10,27,322
"729","1558804226",106,1319,4.32075471698113,9,4,4,16,73
"730","1558806768",110,344,4.18181818181818,10,3,8,25,64
"731","1558807381",273,1364,4.29304029304029,18,7,28,44,176
"732","1558807780",105,448,4.75238095238095,1,1,3,13,87
"733","1558808809",155,1032,4.20645161290323,11,6,12,37,89
"734","1558900365",261,1630,4.28735632183908,19,5,23,49,165
"735","1558908242",479,2633,4.580375782881,19,9,22,54,375
"736","1558908358",246,1256,4.39837398373984,6,6,16,74,144
"737","1558908366",163,1130,4.16564417177914,15,4,16,32,96
"738","1558908382",109,427,4.54128440366972,3,1,4,27,74
"739","1558908455",190,923,4.10526315789474,16,10,16,44,104
"740","1558908463",130,613,3.11538461538462,27,15,30,32,26
"741","1559408758",193,777,4.61658031088083,3,9,5,25,151
"742","1559408855",128,3020,3.4375,32,9,10,25,52
"743","1559408898",194,956,4.32989690721649,8,6,19,42,119
"744","1559409002",141,935,4.24822695035461,8,4,11,40,78
"745","1559409010",167,1766,4.5748502994012,5,2,8,29,123
"746","1559409037",124,2257,3.94354838709677,13,6,15,31,59
"747","1562020706",322,1577,4.61180124223602,16,6,10,23,267
"748","1562020714",322,1577,4.61180124223602,16,6,10,23,267
"749","156219464X",337,3874,4.71810089020772,11,7,2,26,291
"750","1562197290",337,3874,4.71810089020772,11,7,2,26,291
"751","1572522089",127,2209,4.09448818897638,10,12,12,15,78
"752","1572522232",246,1644,3.69105691056911,30,31,28,53,104
"753","1572523344",108,494,4.80555555555556,1,0,0,17,90
"754","1573300403",108,147,4.66666666666667,0,4,5,14,85
"755","1573300659",108,147,4.66666666666667,0,4,5,14,85
"756","157330686X",141,2276,2.73758865248227,53,17,15,26,30
"757","157362408X",267,862,4.38576779026217,16,10,9,52,180
"758","1573625736",104,97,4.43269230769231,1,3,8,30,62
"759","1573625779",104,97,4.43269230769231,1,3,8,30,62
"760","1573629219",105,968,3.9047619047619,19,2,9,15,60
"761","1573629227",105,968,3.9047619047619,19,2,9,15,60
"762","1573629235",105,968,3.9047619047619,19,2,9,15,60
"763","157492589X",322,1577,4.61180124223602,16,6,10,23,267
"764","1576739090",253,4910,3.51778656126482,60,14,33,27,119
"765","1588177637",195,1408,4.34358974358974,11,5,13,43,123
"766","1588178749",373,1522,3.48257372654155,76,34,39,82,142
"767","1589713397",312,2704,3.4775641025641,57,25,46,80,104
"768","1591791847",319,3459,4.50470219435737,13,12,12,46,236
"769","1594351554",103,452,4.45631067961165,1,0,8,36,58
"770","1599754169",122,281,4.77049180327869,4,1,2,5,110
"771","1889710008",107,666,4.44859813084112,3,5,12,8,79
"772","1889710490",107,666,4.44859813084112,3,5,12,8,79
"773","5550099748",104,339,4.41346153846154,3,5,8,18,70
"774","5550195054",421,1900,3.55106888361045,47,44,83,124,123
"775","5550289261",134,886,4.37313432835821,5,9,6,25,89
"776","5550319705",214,775,4.76168224299065,3,5,3,18,185
"777","5552188349",202,636,4.09405940594059,7,11,26,70,88
"778","5552286219",222,872,3.48198198198198,23,31,42,68,58
"779","5552305965",177,1219,4.58757062146893,1,4,12,33,127
"780","5552438841",157,688,4.06369426751592,7,10,25,39,76
"781","5552439651",144,612,4.50694444444444,7,2,11,15,109
"782","555248052X",187,1086,4.17647058823529,14,6,12,56,99
"783","5552480554",191,489,4.7696335078534,1,0,8,24,158
"784","5552571649",130,210,4.36153846153846,4,6,7,35,78
"785","5552584341",168,586,4.67857142857143,5,0,7,20,136
"786","5552624386",174,723,4.56896551724138,4,3,8,34,125
